id	name	colorfulness	minEnergy	alpha	lightning	globalActivity	nbWhiteFrames	nbSceneCuts	cutLength	flatness_env	wtf_max2stdratio_1	wtf_max2stdratio_2	wtf_max2stdratio_3	wtf_max2stdratio_4	wtf_max2stdratio_5	wtf_max2stdratio_6	wtf_max2stdratio_7	wtf_max2stdratio_8	wtf_max2stdratio_9	wtf_max2stdratio_10	wtf_max2stdratio_11	wtf_max2stdratio_12	medianLightness	slope
6632	ACCEDE06632.mp4	45.303368	1.000718	25	0.501308	0.063185	0	2	76.5	0	5.17E+00	5.00E+00	4.73E+00	4.38E+00	3.96E+00	3.51E+00	2.88E+00	2.08E+00	1.56E+00	1.42E+00	1.41E+00	1.56E+15	0.470588	1.279025
6633	ACCEDE06633.mp4	32.454933	1.008853	24	0.537654	0.02507	0	2	94	0	5.27E+00	5.07E+00	4.77E+00	4.45E+00	4.01E+00	3.56E+00	2.90E+00	2.12E+00	1.59E+00	1.43E+00	1.41E+00	2.01E+15	0.560784	1.254039
6634	ACCEDE06634.mp4	27.247681	0.781852	5	0.103592	0.069772	0	2	53.5	0	4.83E+00	4.71E+00	4.56E+00	4.33E+00	3.97E+00	3.40E+00	2.83E+00	2.04E+00	1.55E+00	1.42E+00	1.41E+00	1.71E+15	0.521569	1.325665
6635	ACCEDE06635.mp4	10.860357	1.513448	45	0.503742	0.026166	0	1	96	0	5.69E+00	4.92E+00	4.58E+00	4.15E+00	3.76E+00	3.39E+00	2.95E+00	2.32E+00	1.68E+00	1.43E+00	1.41E+00	1.64E+15	0.392157	1.392275
6636	ACCEDE06636.mp4	53.617065	0.929079	44	0.193245	0.680206	0	2	41	0	5.33E+00	5.12E+00	4.83E+00	4.43E+00	3.90E+00	3.42E+00	2.89E+00	2.24E+00	1.65E+00	1.44E+00	1.41E+00	1.41E+15	0.372549	1.434088
6637	ACCEDE06637.mp4	52.7766	0.916185	25	0.351817	0.073858	0	1	137	0	5.27E+00	4.66E+00	4.39E+00	4.01E+00	3.70E+00	3.35E+00	2.97E+00	2.28E+00	1.65E+00	1.43E+00	1.41E+00	1.94E+15	0.682353	1.268045
6638	ACCEDE06638.mp4	18.511517	1.658986	305	0.256364	0.006319	0	0	0	0	5.60E+00	5.35E+00	4.97E+00	4.54E+00	4.11E+00	3.59E+00	2.99E+00	2.32E+00	1.68E+00	1.43E+00	1.41E+00	2.46E+15	0.556863	1.447646
6639	ACCEDE06639.mp4	84.277077	1.170371	28	0.178537	0.088976	0	6	27.5	0.051299	5.73E+00	5.51E+00	5.08E+00	4.59E+00	4.06E+00	3.52E+00	2.96E+00	2.30E+00	1.69E+00	1.43E+00	1.41E+00	2.06E+15	0.513726	1.163536
6640	ACCEDE06640.mp4	39.309006	0.874328	15	0.371793	0.039403	0	0	0	0	5.18E+00	4.98E+00	4.80E+00	4.51E+00	4.08E+00	3.58E+00	3.02E+00	2.36E+00	1.63E+00	1.42E+00	1.41E+00	1.80E+15	0.509804	1.41286
6641	ACCEDE06641.mp4	38.336533	0.90698	15	0.072603	0.170495	0	2	78.5	0	5.04E+00	4.88E+00	4.67E+00	4.37E+00	4.04E+00	3.65E+00	2.98E+00	2.29E+00	1.60E+00	1.43E+00	1.41E+00	1.71E+15	0.501961	1.344855
6642	ACCEDE06642.mp4	35.076775	0.393796	38	0.67088	0.185316	0	1	88	0	5.27E+00	5.19E+00	4.95E+00	4.55E+00	4.12E+00	3.56E+00	2.85E+00	2.17E+00	1.61E+00	1.42E+00	1.41E+00	1.69E+15	0.192157	1.310834
6643	ACCEDE06643.mp4	34.446632	0.852231	26	0.186388	0.285751	0	1	163	0	4.93E+00	4.70E+00	4.44E+00	4.12E+00	3.70E+00	3.40E+00	2.80E+00	2.07E+00	1.57E+00	1.42E+00	1.41E+00	1.48E+15	0.278431	1.348437
6644	ACCEDE06644.mp4	37.335293	0.551002	19	0.193299	0.332546	0	1	131	0	4.93E+00	4.69E+00	4.42E+00	4.07E+00	3.67E+00	3.35E+00	2.83E+00	2.16E+00	1.59E+00	1.42E+00	1.41E+00	1.53E+15	0.356863	1.355127
6645	ACCEDE06645.mp4	35.918179	1.767659	351	0.863336	0.063446	0	1	96	0	4.90E+00	4.59E+00	4.34E+00	3.97E+00	3.61E+00	3.33E+00	2.87E+00	2.21E+00	1.61E+00	1.43E+00	1.41E+00	1.70E+15	0.25098	1.382013
6646	ACCEDE06646.mp4	23.451788	0.946659	7	0.150679	0.405497	0	3	83.666664	0	5.64E+00	5.47E+00	5.04E+00	4.54E+00	3.93E+00	3.50E+00	3.02E+00	2.31E+00	1.68E+00	1.43E+00	1.41E+00	1.58E+15	0.098039	1.358564
6647	ACCEDE06647.mp4	0.673304	-1	-1	0.62633	0.3508	0	5	34.400002	0	5.57E+00	5.09E+00	4.78E+00	4.39E+00	3.93E+00	3.44E+00	2.91E+00	2.28E+00	1.73E+00	1.43E+00	1.41E+00	1.83E+15	0.466667	1.345544
6648	ACCEDE06648.mp4	50.154552	0.910907	43	0.264121	0.392708	0	0	0	0	4.74E+00	4.50E+00	4.30E+00	4.08E+00	3.82E+00	3.39E+00	2.90E+00	2.27E+00	1.61E+00	1.42E+00	1.41E+00	1.57E+15	0.635294	1.290165
6649	ACCEDE06649.mp4	35.668125	1.256663	6	0.53368	0.227625	0	3	58	0	4.96E+00	4.67E+00	4.43E+00	4.13E+00	3.86E+00	3.44E+00	2.91E+00	2.31E+00	1.64E+00	1.43E+00	1.41E+00	1.72E+15	0.313726	1.262284
6650	ACCEDE06650.mp4	41.098541	0.867351	42	0.745436	0.212254	0	2	126.5	0	5.20E+00	5.02E+00	4.70E+00	4.31E+00	3.88E+00	3.51E+00	2.86E+00	2.15E+00	1.58E+00	1.42E+00	1.41E+00	1.70E+15	0.254902	1.328032
6651	ACCEDE06651.mp4	18.817545	1.462816	310	1.127772	2.483801	0	8	22.25	0.081873	4.94E+00	4.59E+00	4.40E+00	3.92E+00	3.52E+00	3.14E+00	2.87E+00	2.14E+00	1.63E+00	1.43E+00	1.41E+00	1.16E+15	0.07451	1.25449
6652	ACCEDE06652.mp4	22.171148	1.377834	323	0.691891	0.126926	0	0	0	0.235767	5.24E+00	4.93E+00	4.62E+00	3.93E+00	3.47E+00	3.08E+00	2.76E+00	2.24E+00	1.61E+00	1.43E+00	1.41E+00	1.40E+15	0.058824	1.377751
6653	ACCEDE06653.mp4	30.62598	1.020562	19	0.09008	0.018718	0	0	0	0	5.32E+00	5.12E+00	4.74E+00	4.35E+00	3.85E+00	3.44E+00	2.88E+00	2.24E+00	1.59E+00	1.42E+00	1.41E+00	1.25E+15	0.227451	1.316831
6654	ACCEDE06654.mp4	21.375637	1.072161	317	0.123176	0.452989	0	1	141	0.351717	5.33E+00	5.05E+00	4.76E+00	4.21E+00	3.62E+00	3.07E+00	2.75E+00	2.22E+00	1.62E+00	1.44E+00	1.41E+00	1.31E+15	0.094118	1.458525
6655	ACCEDE06655.mp4	22.765673	1.074249	352	0.397464	0.557261	0	4	60	0.12524	5.13E+00	5.06E+00	4.79E+00	4.12E+00	3.66E+00	3.28E+00	2.77E+00	2.24E+00	1.57E+00	1.42E+00	1.41E+00	1.18E+15	0.239216	1.352611
6656	ACCEDE06656.mp4	41.399712	1.061495	20	0.827958	0.192771	0	2	40.5	0	5.14E+00	4.83E+00	4.39E+00	3.99E+00	3.70E+00	3.43E+00	2.83E+00	2.17E+00	1.58E+00	1.43E+00	1.41E+00	2.13E+15	0.490196	1.268919
6657	ACCEDE06657.mp4	39.773163	0.873145	18	0.27112	0.156283	0	0	0	0	5.01E+00	4.80E+00	4.44E+00	4.13E+00	3.85E+00	3.48E+00	2.86E+00	2.22E+00	1.58E+00	1.43E+00	1.41E+00	1.72E+15	0.364706	1.276861
6658	ACCEDE06658.mp4	0.206222	-1	-1	0.688973	0.264369	0	4	44.75	0	5.91E+00	5.59E+00	5.09E+00	4.44E+00	3.86E+00	3.41E+00	2.91E+00	2.32E+00	1.72E+00	1.43E+00	1.41E+00	2.42E+15	0.564706	1.335346
6659	ACCEDE06659.mp4	42.985485	0.902388	18	0.270513	0.125635	0	1	35	0	5.13E+00	4.92E+00	4.47E+00	4.07E+00	3.70E+00	3.37E+00	2.87E+00	2.25E+00	1.59E+00	1.42E+00	1.41E+00	2.22E+15	0.407843	1.294225
6660	ACCEDE06660.mp4	23.550823	1.243762	21	1.924011	0.096591	0	0	0	0	5.62E+00	4.80E+00	4.33E+00	3.94E+00	3.58E+00	3.33E+00	2.94E+00	2.32E+00	1.69E+00	1.43E+00	1.41E+00	1.45E+15	0.490196	1.273254
6661	ACCEDE06661.mp4	46.603886	0.638382	17	0.004346	0.371173	0	2	58	0	5.51E+00	5.14E+00	4.73E+00	4.27E+00	3.84E+00	3.49E+00	2.93E+00	2.29E+00	1.70E+00	1.44E+00	1.41E+00	1.85E+15	0.341176	1.335842
6662	ACCEDE06662.mp4	34.287682	0.894415	19	0.155516	0.334877	0	3	57	0	5.36E+00	5.27E+00	4.87E+00	4.35E+00	3.88E+00	3.46E+00	2.97E+00	2.34E+00	1.68E+00	1.43E+00	1.41E+00	1.79E+15	0.411765	1.330219
6663	ACCEDE06663.mp4	14.48204	1.322872	12	0.394467	0.180508	0	1	82	0	5.38E+00	5.21E+00	4.79E+00	4.26E+00	3.84E+00	3.44E+00	2.93E+00	2.32E+00	1.68E+00	1.44E+00	1.41E+00	1.83E+15	0.180392	1.391201
6664	ACCEDE06664.mp4	29.583628	0.64366	32	0.203633	0.770098	0	5	44.400002	0.0501	5.11E+00	5.04E+00	4.71E+00	4.28E+00	3.90E+00	3.48E+00	3.00E+00	2.30E+00	1.65E+00	1.43E+00	1.41E+00	1.52E+15	0.392157	1.353858
6665	ACCEDE06665.mp4	42.33287	0.5128	15	0.362083	0.969481	0	5	44	0	4.99E+00	4.80E+00	4.56E+00	4.32E+00	4.09E+00	3.45E+00	2.92E+00	2.30E+00	1.66E+00	1.43E+00	1.41E+00	1.23E+15	0.141176	1.250507
6666	ACCEDE06666.mp4	44.188873	0.560914	15	0.74644	0.449836	0	6	23.333334	0	5.32E+00	5.12E+00	4.82E+00	4.42E+00	4.15E+00	3.56E+00	2.97E+00	2.23E+00	1.70E+00	1.43E+00	1.41E+00	1.26E+15	0.164706	1.265963
6667	ACCEDE06667.mp4	52.611267	0.603299	28	0.115935	0.367171	0	3	85.333336	0	5.14E+00	5.03E+00	4.79E+00	4.46E+00	4.10E+00	3.56E+00	2.98E+00	2.30E+00	1.66E+00	1.43E+00	1.41E+00	1.48E+15	0.282353	1.247954
6668	ACCEDE06668.mp4	51.391945	0.493546	20	0.603065	0.083072	0	2	61	0	5.10E+00	4.93E+00	4.67E+00	4.37E+00	4.07E+00	3.58E+00	2.98E+00	2.28E+00	1.65E+00	1.42E+00	1.41E+00	1.62E+15	0.301961	1.260686
6669	ACCEDE06669.mp4	63.561329	0.224517	222	0.562592	0.514472	0	4	46	0.216134	5.10E+00	5.02E+00	4.77E+00	4.27E+00	3.88E+00	3.50E+00	2.94E+00	2.19E+00	1.59E+00	1.42E+00	1.41E+00	1.16E+15	0.47451	1.365083
6670	ACCEDE06670.mp4	24.371988	1.089024	355	0.185679	0.116282	0	0	0	0	4.76E+00	4.68E+00	4.56E+00	4.36E+00	4.01E+00	3.54E+00	2.95E+00	2.21E+00	1.67E+00	1.43E+00	1.41E+00	2.53E+15	0.109804	1.396649
6671	ACCEDE06671.mp4	14.555243	0.701418	300	0.805386	0.306317	0	2	94	0	5.37E+00	5.17E+00	4.85E+00	4.43E+00	3.91E+00	3.51E+00	2.79E+00	2.08E+00	1.60E+00	1.43E+00	1.41E+00	1.69E+15	0.101961	1.337541
6672	ACCEDE06672.mp4	45.30106	1.282725	24	0.772739	0.135782	0	0	0	0	4.64E+00	4.56E+00	4.40E+00	4.15E+00	3.92E+00	3.47E+00	2.87E+00	2.12E+00	1.58E+00	1.42E+00	1.41E+00	1.72E+15	0.294118	1.288288
6673	ACCEDE06673.mp4	5.190263	-1	-1	0.595893	0.025844	0	1	133	0.20574	5.29E+00	5.00E+00	4.71E+00	4.39E+00	3.94E+00	3.43E+00	2.78E+00	2.06E+00	1.60E+00	1.42E+00	1.41E+00	1.32E+15	0.031373	1.240361
6674	ACCEDE06674.mp4	13.451883	1.506734	355	0.799935	0.065368	0	1	170	0.029868	5.22E+00	4.99E+00	4.63E+00	4.15E+00	3.78E+00	3.45E+00	2.79E+00	2.09E+00	1.56E+00	1.42E+00	1.41E+00	1.25E+15	0.066667	1.276808
6675	ACCEDE06675.mp4	5.690526	1.2823	36	1.055217	0.050767	0	1	138	0	5.37E+00	5.14E+00	4.82E+00	4.39E+00	3.89E+00	3.43E+00	2.89E+00	2.24E+00	1.59E+00	1.42E+00	1.41E+00	1.23E+15	0.019608	1.241716
6676	ACCEDE06676.mp4	9.34892	1.113683	30	0.111715	0.10102	0	0	0	0	5.40E+00	5.15E+00	4.62E+00	4.25E+00	3.87E+00	3.37E+00	2.74E+00	2.10E+00	1.57E+00	1.42E+00	1.41E+00	1.40E+15	0.07451	1.260958
6677	ACCEDE06677.mp4	49.267368	0.982095	5	0.137261	0.397459	0	1	88	0	4.81E+00	4.74E+00	4.58E+00	4.40E+00	3.99E+00	3.42E+00	2.85E+00	2.11E+00	1.57E+00	1.43E+00	1.41E+00	1.17E+15	0.211765	1.315531
6678	ACCEDE06678.mp4	23.271456	0.960328	344	0.297436	0.677266	0	2	96	0.039827	5.00E+00	4.89E+00	4.76E+00	4.49E+00	4.11E+00	3.54E+00	2.86E+00	2.03E+00	1.54E+00	1.42E+00	1.41E+00	1.18E+15	0.027451	1.3966
6679	ACCEDE06679.mp4	39.541317	1.08702	21	0.014392	0.028437	0	1	64	0	5.08E+00	5.04E+00	4.74E+00	4.40E+00	3.97E+00	3.32E+00	2.81E+00	2.17E+00	1.61E+00	1.43E+00	1.41E+00	2.11E+15	0.34902	1.329928
6680	ACCEDE06680.mp4	38.974205	0.946298	17	0.585358	0.080677	0	1	103	0	5.22E+00	5.80E+00	5.31E+00	4.74E+00	4.30E+00	3.71E+00	2.94E+00	2.27E+00	1.69E+00	1.43E+00	1.41E+00	3.82E+15	0.203922	1.428256
6681	ACCEDE06681.mp4	34.29594	1.037572	12	1.467263	0.247379	0	1	157	0.064077	4.80E+00	4.64E+00	4.32E+00	4.10E+00	3.84E+00	3.32E+00	2.76E+00	2.07E+00	1.56E+00	1.42E+00	1.41E+00	1.15E+15	0.035294	1.27077
6682	ACCEDE06682.mp4	38.679253	0.924468	21	0.135055	0.008914	0	0	0	0	5.42E+00	5.83E+00	5.27E+00	4.74E+00	4.15E+00	3.61E+00	3.01E+00	2.32E+00	1.73E+00	1.46E+00	1.41E+00	3.23E+15	0.34902	1.390798
6683	ACCEDE06683.mp4	33.503811	1.000762	354	0.24105	0.005541	0	0	0	0	4.95E+00	4.89E+00	4.70E+00	4.36E+00	4.01E+00	3.50E+00	2.85E+00	2.18E+00	1.66E+00	1.43E+00	1.41E+00	2.47E+15	0.305882	1.311501
6684	ACCEDE06684.mp4	38.673882	1.045486	355	0.704261	0.059413	0	0	0	0	5.02E+00	4.92E+00	4.67E+00	4.33E+00	3.90E+00	3.36E+00	2.79E+00	2.14E+00	1.60E+00	1.43E+00	1.41E+00	2.99E+15	0.337255	1.387096
6685	ACCEDE06685.mp4	51.368183	1.103575	119	0.159761	0.039249	0	2	79	0	5.56E+00	5.23E+00	5.05E+00	4.57E+00	4.00E+00	3.57E+00	2.81E+00	2.15E+00	1.61E+00	1.43E+00	1.41E+00	2.96E+15	0.588235	1.270816
6686	ACCEDE06686.mp4	3.038017	-1	-1	0.279758	0.727932	0	5	34.599998	0	5.83E+00	5.51E+00	5.04E+00	4.55E+00	4.01E+00	3.52E+00	3.01E+00	2.32E+00	1.70E+00	1.43E+00	1.41E+00	1.39E+15	0.372549	1.26913
6687	ACCEDE06687.mp4	15.886568	1.21719	31	0.025482	0.6651	0	6	30.833334	0	5.77E+00	5.53E+00	5.12E+00	4.53E+00	3.91E+00	3.51E+00	3.07E+00	2.36E+00	1.67E+00	1.43E+00	1.41E+00	1.47E+15	0.25098	1.404569
6688	ACCEDE06688.mp4	28.490044	0.542972	32	1.089947	0.61859	0	5	41.200001	0	5.79E+00	5.52E+00	5.03E+00	4.55E+00	3.92E+00	3.48E+00	2.98E+00	2.35E+00	1.68E+00	1.43E+00	1.41E+00	1.55E+15	0.003922	1.280152
6689	ACCEDE06689.mp4	20.104385	1.372213	222	0.272314	0.070185	0	2	63.5	0	5.37E+00	5.18E+00	4.80E+00	4.45E+00	3.92E+00	3.52E+00	3.05E+00	2.34E+00	1.68E+00	1.43E+00	1.41E+00	2.07E+15	0.698039	1.443554
6690	ACCEDE06690.mp4	34.352463	1.138042	40	0.554548	0.136427	0	4	42.5	0.241883	5.21E+00	5.17E+00	4.88E+00	4.42E+00	4.00E+00	3.37E+00	2.78E+00	2.06E+00	1.53E+00	1.42E+00	1.41E+00	9.67E+14	0.305882	1.357459
6691	ACCEDE06691.mp4	22.082985	1.07003	25	0.903178	0.200887	0	7	34.42857	0.168555	5.19E+00	5.11E+00	4.81E+00	4.35E+00	3.97E+00	3.47E+00	2.81E+00	2.03E+00	1.53E+00	1.42E+00	1.41E+00	1.12E+15	0.258824	1.368075
6692	ACCEDE06692.mp4	47.873234	1.072043	5	0.576837	1.412215	0	4	33.75	0	5.58E+00	5.25E+00	4.86E+00	4.44E+00	3.99E+00	3.49E+00	3.07E+00	2.36E+00	1.71E+00	1.43E+00	1.41E+00	1.38E+15	0.160784	1.339062
6693	ACCEDE06693.mp4	23.68498	1.202627	55	0.347917	0.020626	0	0	0	0	4.99E+00	4.91E+00	4.55E+00	4.05E+00	3.74E+00	3.35E+00	2.87E+00	2.19E+00	1.62E+00	1.43E+00	1.41E+00	2.46E+15	0.105882	1.376316
6694	ACCEDE06694.mp4	34.485962	0.949275	43	0.640728	0.071604	0	1	179	0	5.35E+00	4.99E+00	4.54E+00	4.04E+00	3.59E+00	3.24E+00	2.82E+00	2.18E+00	1.62E+00	1.44E+00	1.41E+00	1.71E+15	0.12549	1.412925
6695	ACCEDE06695.mp4	31.244703	0.81064	15	0.15659	0.015905	0	0	0	0	5.21E+00	5.09E+00	4.88E+00	4.58E+00	4.14E+00	3.56E+00	2.99E+00	2.37E+00	1.66E+00	1.43E+00	1.41E+00	1.63E+15	0.411765	1.344674
6696	ACCEDE06696.mp4	10.132429	2.124428	98	0.64491	0.02881	0	0	0	0	4.88E+00	4.59E+00	4.43E+00	4.14E+00	3.89E+00	3.48E+00	2.97E+00	2.28E+00	1.70E+00	1.43E+00	1.41E+00	3.29E+15	0.086275	1.358246
6697	ACCEDE06697.mp4	26.097862	1.084669	24	0.001151	0.095472	0	0	0	0	5.09E+00	4.63E+00	4.38E+00	4.01E+00	3.74E+00	3.39E+00	2.81E+00	2.19E+00	1.61E+00	1.43E+00	1.41E+00	2.06E+15	0.070588	1.40635
6698	ACCEDE06698.mp4	21.317934	1.223074	23	1.16938	0.101285	0	2	131	0	5.01E+00	4.52E+00	4.30E+00	3.96E+00	3.70E+00	3.43E+00	2.92E+00	2.17E+00	1.61E+00	1.43E+00	1.41E+00	2.79E+15	0.031373	1.4605
6699	ACCEDE06699.mp4	87.249229	1.07643	42	0.116939	0.100361	0	3	59	0.051131	5.70E+00	5.28E+00	4.74E+00	4.34E+00	3.96E+00	3.53E+00	3.03E+00	2.36E+00	1.68E+00	1.42E+00	1.41E+00	1.43E+15	0.478431	1.144602
6700	ACCEDE06700.mp4	23.611195	1.460639	45	0.386463	0.054722	0	1	46	0	4.77E+00	4.70E+00	4.41E+00	4.12E+00	3.91E+00	3.56E+00	2.92E+00	2.24E+00	1.66E+00	1.43E+00	1.41E+00	2.88E+15	0.54902	1.34814
6701	ACCEDE06701.mp4	29.58938	1.018982	35	0.598355	0.000157	0	0	0	0	5.12E+00	4.93E+00	4.63E+00	4.25E+00	3.88E+00	3.53E+00	2.88E+00	2.24E+00	1.66E+00	1.43E+00	1.41E+00	2.03E+15	0.384314	1.317649
6702	ACCEDE06702.mp4	48.085228	1.147362	13	0.747915	0.030502	0	0	0	0	5.18E+00	4.98E+00	4.70E+00	4.42E+00	4.04E+00	3.50E+00	2.93E+00	2.30E+00	1.67E+00	1.44E+00	1.41E+00	2.70E+15	0.25098	1.397482
6703	ACCEDE06703.mp4	46.704128	1.163535	215	0.646022	0.641596	0	4	49	0.279565	5.35E+00	5.20E+00	4.93E+00	4.51E+00	4.11E+00	3.58E+00	2.96E+00	2.22E+00	1.66E+00	1.43E+00	1.41E+00	1.25E+15	0.54902	1.258077
6704	ACCEDE06704.mp4	37.176346	0.598945	17	0.218724	0.017818	0	0	0	0	4.83E+00	4.50E+00	4.28E+00	4.05E+00	3.92E+00	3.57E+00	3.01E+00	2.26E+00	1.64E+00	1.43E+00	1.41E+00	1.86E+15	0.364706	1.308595
6705	ACCEDE06705.mp4	39.409721	1.46665	34	1.417231	0.079768	0	1	159	0	5.39E+00	5.25E+00	4.93E+00	4.55E+00	4.06E+00	3.55E+00	2.96E+00	2.25E+00	1.62E+00	1.43E+00	1.41E+00	1.71E+15	0.219608	1.358219
6706	ACCEDE06706.mp4	27.285294	1.197719	297	0.397182	0.03731	0	0	0	0	4.84E+00	4.61E+00	4.28E+00	3.96E+00	3.68E+00	3.48E+00	2.79E+00	2.12E+00	1.55E+00	1.42E+00	1.41E+00	2.73E+15	0.2	1.376695
6707	ACCEDE06707.mp4	41.419312	1.056533	19	0.702332	0.184905	0	1	167	0	5.04E+00	4.75E+00	4.32E+00	3.95E+00	3.76E+00	3.53E+00	2.77E+00	2.09E+00	1.56E+00	1.43E+00	1.41E+00	2.11E+15	0.094118	1.428972
6708	ACCEDE06708.mp4	28.887093	0.911723	45	0.120168	0.047709	0	0	0	0	4.52E+00	4.33E+00	4.09E+00	3.86E+00	3.72E+00	3.51E+00	2.81E+00	2.08E+00	1.57E+00	1.42E+00	1.41E+00	1.53E+15	0.337255	1.303692
6709	ACCEDE06709.mp4	30.955774	0.844544	345	0.118915	2.109905	0	5	18	0.302846	5.11E+00	4.98E+00	4.63E+00	4.17E+00	3.80E+00	3.42E+00	2.84E+00	2.15E+00	1.60E+00	1.43E+00	1.41E+00	1.89E+15	0.329412	1.365174
6710	ACCEDE06710.mp4	29.367617	0.942477	345	0.66977	0.422078	0	4	11.75	0.148278	4.97E+00	4.88E+00	4.61E+00	4.21E+00	3.81E+00	3.45E+00	2.88E+00	2.17E+00	1.61E+00	1.42E+00	1.41E+00	1.79E+15	0.270588	1.284531
6711	ACCEDE06711.mp4	33.697922	0.930201	359	0.381094	0.125526	0	0	0	0	5.20E+00	5.05E+00	4.65E+00	4.26E+00	3.83E+00	3.49E+00	3.01E+00	2.33E+00	1.70E+00	1.43E+00	1.41E+00	2.83E+15	0.345098	1.39605
6712	ACCEDE06712.mp4	58.256367	1.832162	0	0.930121	1.196239	0	14	13.785714	0.038724	5.22E+00	5.15E+00	4.96E+00	4.56E+00	4.11E+00	3.51E+00	2.81E+00	2.14E+00	1.57E+00	1.42E+00	1.41E+00	1.56E+15	0.407843	1.29357
6713	ACCEDE06713.mp4	24.971073	0.901768	303	0.413922	0.100143	0	2	47.5	0.061132	4.97E+00	4.77E+00	4.43E+00	4.08E+00	3.78E+00	3.52E+00	2.89E+00	2.18E+00	1.57E+00	1.42E+00	1.41E+00	1.56E+15	0.172549	1.360291
6714	ACCEDE06714.mp4	34.828579	0.679994	27	0.010098	0.322252	0	6	18.333334	0	5.32E+00	5.32E+00	5.07E+00	4.58E+00	4.05E+00	3.55E+00	2.87E+00	2.18E+00	1.60E+00	1.42E+00	1.41E+00	1.45E+15	0.643137	1.241494
6715	ACCEDE06715.mp4	55.107944	0.428837	29	0.082734	0.422881	0	1	92	0.243784	5.05E+00	5.00E+00	4.81E+00	4.43E+00	4.07E+00	3.63E+00	2.89E+00	2.11E+00	1.55E+00	1.42E+00	1.41E+00	1.31E+15	0.462745	1.33843
6716	ACCEDE06716.mp4	40.839188	1.278987	29	0.803352	0.74682	0	4	63.75	0	5.23E+00	5.14E+00	4.91E+00	4.40E+00	4.01E+00	3.59E+00	2.97E+00	2.19E+00	1.61E+00	1.42E+00	1.41E+00	1.53E+15	0.427451	1.368434
6717	ACCEDE06717.mp4	30.873486	0.708131	38	0.570398	0.098934	0	1	34	0	4.81E+00	4.69E+00	4.49E+00	4.22E+00	3.97E+00	3.50E+00	2.90E+00	2.15E+00	1.57E+00	1.42E+00	1.41E+00	1.38E+15	0.364706	1.287629
6718	ACCEDE06718.mp4	12.577682	1.147311	44	0.525095	0.273789	0	0	0	0	4.71E+00	4.60E+00	4.49E+00	4.46E+00	4.10E+00	3.55E+00	2.90E+00	2.23E+00	1.62E+00	1.43E+00	1.41E+00	1.56E+15	0.133333	1.29692
6719	ACCEDE06719.mp4	31.53013	0.831689	17	0.148396	0.137298	0	2	92	0	4.67E+00	4.57E+00	4.46E+00	4.35E+00	4.00E+00	3.47E+00	2.88E+00	2.18E+00	1.59E+00	1.42E+00	1.41E+00	1.58E+15	0.47451	1.321445
6720	ACCEDE06720.mp4	35.65493	0.742576	15	0.017355	0.042884	0	0	0	0	5.54E+00	5.28E+00	4.88E+00	4.47E+00	4.05E+00	3.58E+00	2.88E+00	2.17E+00	1.62E+00	1.42E+00	1.41E+00	3.64E+15	0.2	1.34126
6721	ACCEDE06721.mp4	26.549746	0.817031	7	0.317096	0.135984	0	1	174	0	5.92E+00	5.60E+00	5.19E+00	4.70E+00	4.18E+00	3.65E+00	2.91E+00	2.32E+00	1.73E+00	1.42E+00	1.41E+00	2.02E+15	0.211765	1.391764
6722	ACCEDE06722.mp4	7.908323	1.788766	9	0.66858	0.177505	0	1	131	0	5.59E+00	5.31E+00	4.91E+00	4.54E+00	4.02E+00	3.48E+00	2.86E+00	2.29E+00	1.70E+00	1.43E+00	1.41E+00	3.44E+15	0.458824	1.271412
6723	ACCEDE06723.mp4	35.915802	0.927797	15	0.150619	0.073371	0	1	144	0	5.51E+00	5.37E+00	4.99E+00	4.47E+00	4.03E+00	3.53E+00	2.88E+00	2.27E+00	1.72E+00	1.44E+00	1.41E+00	3.98E+15	0.211765	1.362527
6724	ACCEDE06724.mp4	24.621773	1.177908	11	0.093018	0.389756	0	1	118	0	5.84E+00	5.70E+00	5.24E+00	4.75E+00	4.31E+00	3.65E+00	2.91E+00	2.20E+00	1.67E+00	1.43E+00	1.41E+00	4.34E+15	0.168627	1.349152
6725	ACCEDE06725.mp4	8.10418	2.302696	81	0.099624	0.219321	0	2	98.5	0	4.99E+00	4.86E+00	4.57E+00	4.17E+00	3.87E+00	3.54E+00	2.90E+00	2.19E+00	1.57E+00	1.42E+00	1.41E+00	1.28E+15	0.643137	1.263438
6726	ACCEDE06726.mp4	17.789906	0.977103	5	0.596707	0.153937	0	1	134	0	4.99E+00	4.85E+00	4.59E+00	4.28E+00	3.94E+00	3.49E+00	2.85E+00	2.15E+00	1.62E+00	1.43E+00	1.41E+00	5.18E+15	0.509804	1.392206
6727	ACCEDE06727.mp4	34.762978	1.230752	19	0.015317	0.082092	0	1	100	0	4.84E+00	4.68E+00	4.38E+00	4.01E+00	3.76E+00	3.46E+00	2.83E+00	2.18E+00	1.57E+00	1.43E+00	1.41E+00	4.18E+15	0.039216	1.43737
6728	ACCEDE06728.mp4	29.632292	1.466104	358	1.278974	0.05604	0	0	0	0	4.99E+00	4.81E+00	4.33E+00	4.01E+00	3.85E+00	3.59E+00	2.90E+00	2.21E+00	1.60E+00	1.43E+00	1.41E+00	3.86E+15	0.043137	1.473614
